srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,sDevType,sOSName,age_gender
1702,"""2""","""16""","""-98""","""5""","""5""","""5""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""2""","""2""","""0""","""8""",18-29 Female
1943,"""4""","""32""","""1""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""-99""","""0""","""12""",65+ Female
1376,"""5""","""11""","""97""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""2""","""1""","""4""","""2""","""3""","""1""","""-1""","""-1""",30-49 Male
634,"""2""","""20""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""2""","""4""","""4""","""1""","""1""","""1""",30-49 Female
559,"""2""","""36""","""1""","""4""","""3""","""4""","""4""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""0""","""12""",50-64 Male
614,"""2""","""4""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""2""","""1""","""6""",18-29 Female
1915,"""1""","""11""","""3""","""2""","""2""","""4""","""5""","""2""","""1""","""1""","""1""","""2""","""2""","""1""","""4""","""1""","""1""","""1""",50-64 Female
1860,"""2""","""16""","""96""","""1""","""3""","""2""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""0""","""12""",50-64 Male
823,"""2""","""36""","""6""","""3""","""3""","""3""","""3""","""1""","""1""","""2""","""3""","""2""","""1""","""1""","""1""","""2""","""0""","""12""",50-64 Male
236,"""2""","""4""","""5""","""5""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",50-64 Female
1413,"""2""","""13""","""1""","""4""","""2""","""4""","""4""","""2""","""2""","""4""","""2""","""2""","""4""","""4""","""4""","""1""","""0""","""12""",65+ Male
396,"""2""","""13""","""1""","""3""","""4""","""4""","""3""","""2""","""1""","""2""","""2""","""1""","""2""","""4""","""4""","""2""","""1""","""6""",50-64 Female
1397,"""2""","""16""","""3""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""1""","""6""",50-64 Female
83,"""4""","""11""","""4""","""2""","""2""","""3""","""3""","""3""","""2""","""3""","""4""","""2""","""2""","""5""","""4""","""2""","""2""","""6""",65+ Female
2339,"""4""","""1""","""-98""","""4""","""1""","""1""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""1""","""5""","""1""","""1""","""1""",65+ Male
1954,"""2""","""5""","""4""","""2""","""1""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Female
1961,"""2""","""1""","""1""","""4""","""2""","""3""","""3""","""1""","""1""","""2""","""3""","""1""","""4""","""4""","""2""","""4""","""-1""","""-1""",65+ Female
297,"""4""","""1""","""1""","""3""","""2""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""1""","""1""",18-29 Female
2454,"""2""","""16""","""5""","""3""","""3""","""3""","""3""","""2""","""2""","""4""","""2""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",50-64 Male
2361,"""5""","""1""","""1""","""4""","""4""","""3""","""3""","""3""","""1""","""1""","""3""","""3""","""2""","""4""","""4""","""4""","""-1""","""-1""",65+ Male
2172,"""4""","""6""","""4""","""3""","""2""","""4""","""2""","""2""","""1""","""2""","""3""","""1""","""4""","""4""","""4""","""4""","""0""","""12""",18-29 Male
173,"""4""","""11""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""2""","""6""",30-49 Male
795,"""4""","""4""","""15""","""2""","""1""","""2""","""3""","""1""","""1""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""8""",18-29 Male
1524,"""4""","""19""","""6""","""3""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""4""","""5""","""4""","""2""","""0""","""12""",65+ Male
2103,"""2""","""13""","""96""","""3""","""4""","""3""","""3""","""1""","""2""","""3""","""2""","""2""","""5""","""5""","""5""","""5""","""-1""","""-1""",65+ Male
1152,"""2""","""1""","""1""","""4""","""4""","""4""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""1""","""0""","""12""",18-29 Male
2527,"""4""","""32""","""4""","""2""","""2""","""4""","""2""","""1""","""2""","""4""","""3""","""2""","""2""","""4""","""4""","""1""","""0""","""8""",30-49 Male
486,"""4""","""17""","""32""","""4""","""4""","""3""","""3""","""3""","""3""","""4""","""4""","""3""","""5""","""5""","""5""","""4""","""1""","""1""",18-29 Female
356,"""5""","""32""","""6""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""2""","""1""","""1""","""1""",30-49 Male
193,"""4""","""11""","""3""","""3""","""1""","""2""","""2""","""2""","""1""","""1""","""3""","""2""","""4""","""2""","""2""","""4""","""1""","""1""",50-64 Male
413,"""2""","""32""","""1""","""4""","""3""","""4""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""4""","""2""","""4""","""0""","""12""",30-49 Female
2263,"""2""","""29""","""1""","""5""","""5""","""4""","""5""","""2""","""2""","""3""","""4""","""2""","""2""","""2""","""1""","""1""","""0""","""12""",65+ Male
1819,"""2""","""30""","""1""","""2""","""2""","""3""","""3""","""3""","""2""","""4""","""2""","""2""","""2""","""4""","""4""","""4""","""0""","""12""",50-64 Male
84,"""2""","""1""","""1""","""4""","""3""","""4""","""4""","""3""","""1""","""3""","""3""","""2""","""2""","""2""","""1""","""2""","""0""","""12""",30-49 Male
910,"""2""","""20""","""-99""","""3""","""2""","""3""","""3""","""1""","""2""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Male
205,"""4""","""13""","""1""","""4""","""4""","""4""","""3""","""2""","""1""","""3""","""2""","""2""","""2""","""5""","""4""","""2""","""1""","""6""",30-49 Male
470,"""4""","""36""","""3""","""5""","""4""","""4""","""4""","""2""","""2""","""3""","""2""","""3""","""4""","""4""","""4""","""4""","""0""","""8""",65+ Female
1642,"""2""","""-98""","""-98""","""-98""","""-98""","""3""","""3""","""-98""","""-98""","""-98""","""-98""","""-98""","""2""","""2""","""-98""","""3""","""1""","""1""",50-64 Female
451,"""4""","""16""","""4""","""2""","""5""","""2""","""5""","""1""","""1""","""1""","""2""","""1""","""4""","""4""","""4""","""2""","""1""","""1""",50-64 Male
219,"""2""","""-98""","""3""","""3""","""2""","""4""","""3""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""1""",50-64 Female
946,"""4""","""4""","""-98""","""3""","""3""","""2""","""1""","""1""","""2""","""2""","""3""","""1""","""1""","""2""","""1""","""2""","""0""","""8""",30-49 Male
1236,"""4""","""20""","""4""","""2""","""1""","""2""","""2""","""3""","""1""","""1""","""3""","""2""","""5""","""4""","""5""","""1""","""0""","""12""",65+ Male
1751,"""2""","""96""","""3""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""8""",65+ Male
1158,"""2""","""16""","""1""","""4""","""4""","""4""","""4""","""4""","""4""","""3""","""3""","""3""","""2""","""4""","""5""","""5""","""-1""","""-1""",65+ Male
1023,"""2""","""13""","""11""","""3""","""2""","""4""","""2""","""3""","""3""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""0""","""12""",65+ Male
129,"""4""","""28""","""1""","""3""","""3""","""4""","""3""","""3""","""1""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""1""","""1""",18-29 Male
1659,"""4""","""13""","""97""","""1""","""2""","""2""","""1""","""2""","""3""","""4""","""2""","""3""","""4""","""5""","""4""","""5""","""-1""","""-1""",50-64 Male
617,"""5""","""11""","""3""","""2""","""1""","""1""","""2""","""1""","""1""","""1""","""2""","""1""","""2""","""4""","""2""","""1""","""0""","""8""",65+ Male
1841,"""2""","""6""","""4""","""1""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""4""","""2""","""1""","""1""",30-49 Male
1425,"""5""","""16""","""13""","""5""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""-1""","""-1""",65+ Female
2340,"""2""","""-99""","""1""","""4""","""4""","""4""","""3""","""3""","""3""","""-99""","""4""","""3""","""4""","""4""","""4""","""5""","""-1""","""-1""",65+ Male
1003,"""4""","""1""","""4""","""4""","""4""","""4""","""5""","""3""","""3""","""3""","""4""","""4""","""2""","""4""","""2""","""2""","""0""","""12""",65+ Male
1766,"""2""","""5""","""3""","""1""","""4""","""3""","""3""","""1""","""1""","""1""","""1""","""3""","""2""","""2""","""4""","""2""","""1""","""6""",50-64 Female
1476,"""2""","""5""","""1""","""2""","""2""","""4""","""4""","""2""","""2""","""3""","""3""","""3""","""2""","""2""","""2""","""4""","""0""","""8""",18-29 Female
1782,"""4""","""32""","""2""","""3""","""3""","""2""","""2""","""1""","""2""","""1""","""2""","""2""","""2""","""2""","""2""","""-98""","""1""","""6""",50-64 Female
716,"""2""","""11""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""4""","""4""","""4""","""4""","""1""","""1""",50-64 Male
176,"""4""","""11""","""4""","""2""","""1""","""2""","""3""","""2""","""1""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""0""","""12""",50-64 Male
2322,"""4""","""16""","""4""","""5""","""4""","""2""","""5""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""0""","""8""",65+ Female
1474,"""2""","""1""","""1""","""3""","""3""","""4""","""4""","""3""","""2""","""3""","""3""","""3""","""4""","""4""","""2""","""4""","""1""","""1""",30-49 Male
2611,"""2""","""16""","""1""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""6""",30-49 Male
1469,"""4""","""-98""","""3""","""2""","""1""","""2""","""3""","""3""","""2""","""2""","""2""","""1""","""2""","""1""","""2""","""4""","""1""","""1""",18-29 Male
786,"""4""","""11""","""4""","""3""","""3""","""2""","""2""","""2""","""2""","""3""","""3""","""2""","""4""","""2""","""4""","""1""","""1""","""6""",18-29 Female
255,"""4""","""11""","""4""","""4""","""1""","""1""","""2""","""2""","""2""","""1""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""8""",30-49 Female
856,"""1""","""36""","""1""","""3""","""1""","""2""","""1""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Male
277,"""2""","""1""","""3""","""3""","""2""","""3""","""2""","""3""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",18-29 Male
1699,"""2""","""1""","""1""","""3""","""2""","""3""","""3""","""2""","""2""","""1""","""2""","""2""","""4""","""2""","""2""","""2""","""1""","""6""",18-29 Male
29,"""4""","""5""","""4""","""4""","""3""","""4""","""3""","""2""","""1""","""2""","""2""","""2""","""2""","""4""","""2""","""2""","""0""","""8""",18-29 Male
87,"""4""","""16""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""1""","""2""","""4""","""4""","""5""","""1""","""1""",18-29 Male
1993,"""2""","""-98""","""3""","""2""","""1""","""2""","""3""","""1""","""1""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""1""","""6""",18-29 Male
118,"""4""","""16""","""20""","""1""","""1""","""2""","""1""","""3""","""3""","""1""","""1""","""1""","""2""","""4""","""2""","""4""","""1""","""1""",18-29 Female
437,"""4""","""11""","""4""","""2""","""3""","""2""","""1""","""2""","""2""","""2""","""3""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",18-29 Male
1367,"""4""","""11""","""4""","""3""","""3""","""2""","""2""","""2""","""3""","""2""","""3""","""3""","""2""","""2""","""4""","""4""","""0""","""12""",30-49 Female
1611,"""2""","""1""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""2""","""6""",30-49 Female
183,"""4""","""20""","""4""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""4""","""4""","""4""","""4""","""0""","""12""",30-49 Male
316,"""2""","""36""","""1""","""2""","""3""","""3""","""2""","""2""","""3""","""3""","""4""","""1""","""4""","""4""","""2""","""1""","""0""","""8""",18-29 Female
1326,"""2""","""5""","""1""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""1""","""6""",30-49 Female
749,"""2""","""37""","""4""","""-98""","""3""","""3""","""3""","""3""","""1""","""3""","""3""","""1""","""4""","""5""","""5""","""2""","""1""","""6""",18-29 Male
190,"""2""","""14""","""3""","""4""","""5""","""5""","""5""","""1""","""1""","""2""","""3""","""2""","""4""","""2""","""2""","""4""","""0""","""12""",18-29 Male
1945,"""4""","""11""","""3""","""1""","""1""","""2""","""2""","""3""","""2""","""3""","""3""","""3""","""2""","""4""","""4""","""4""","""1""","""6""",30-49 Female
1994,"""2""","""30""","""-98""","""3""","""3""","""4""","""3""","""3""","""2""","""4""","""3""","""3""","""4""","""4""","""1""","""5""","""1""","""6""",30-49 Male
1908,"""2""","""1""","""-99""","""5""","""5""","""4""","""5""","""1""","""1""","""1""","""2""","""1""","""2""","""4""","""4""","""1""","""0""","""12""",18-29 Female
100,"""4""","""16""","""4""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",18-29 Male
1630,"""4""","""4""","""3""","""4""","""4""","""4""","""4""","""3""","""3""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""1""","""1""",30-49 Female
1265,"""2""","""37""","""3""","""3""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""2""","""1""","""1""","""1""","""2""","""0""","""12""",50-64 Female
637,"""2""","""29""","""1""","""4""","""2""","""4""","""2""","""3""","""3""","""3""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""6""",30-49 Male
2136,"""4""","""20""","""4""","""3""","""2""","""4""","""4""","""2""","""2""","""2""","""3""","""2""","""2""","""5""","""4""","""2""","""0""","""12""",30-49 Female
1362,"""2""","""20""","""3""","""4""","""3""","""3""","""3""","""1""","""1""","""2""","""3""","""2""","""4""","""4""","""4""","""2""","""1""","""1""",18-29 Female
209,"""4""","""13""","""1""","""3""","""5""","""2""","""2""","""2""","""3""","""1""","""3""","""2""","""4""","""2""","""2""","""1""","""1""","""1""",50-64 Male
460,"""5""","""11""","""4""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""3""","""2""","""2""","""4""","""4""","""4""","""0""","""12""",30-49 Male
830,"""4""","""17""","""1""","""2""","""2""","""4""","""5""","""2""","""2""","""1""","""3""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Male
426,"""4""","""36""","""1""","""2""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",30-49 Male
394,"""4""","""16""","""3""","""2""","""3""","""3""","""1""","""3""","""2""","""2""","""4""","""3""","""4""","""4""","""4""","""4""","""1""","""6""",50-64 Female
1331,"""5""","""1""","""3""","""5""","""3""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""2""","""1""","""0""","""8""",30-49 Male
2315,"""2""","""16""","""5""","""2""","""2""","""3""","""2""","""2""","""3""","""4""","""3""","""2""","""1""","""2""","""1""","""2""","""1""","""1""",30-49 Male
2551,"""2""","""17""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""4""","""1""","""6""",18-29 Female
1198,"""2""","""4""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""4""","""3""","""3""","""2""","""2""","""4""","""4""","""2""","""6""",50-64 Female
556,"""2""","""12""","""4""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""2""","""2""","""0""","""12""",30-49 Male
457,"""2""","""13""","""4""","""2""","""1""","""3""","""2""","""1""","""1""","""2""","""3""","""1""","""1""","""1""","""2""","""1""","""1""","""6""",30-49 Male
1283,"""2""","""16""","""3""","""2""","""3""","""2""","""2""","""3""","""2""","""3""","""4""","""3""","""2""","""2""","""2""","""4""","""0""","""8""",18-29 Male
867,"""2""","""19""","""5""","""4""","""1""","""4""","""3""","""3""","""2""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""0""","""8""",50-64 Female
218,"""2""","""16""","""1""","""2""","""3""","""2""","""3""","""3""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""4""","""1""","""6""",30-49 Male
1366,"""4""","""1""","""2""","""1""","""5""","""5""","""1""","""1""","""1""","""2""","""1""","""1""","""4""","""5""","""4""","""2""","""1""","""6""",50-64 Female
2020,"""2""","""19""","""1""","""-98""","""3""","""-98""","""-98""","""1""","""1""","""2""","""1""","""1""","""2""","""-98""","""2""","""2""","""2""","""1""",30-49 Female
88,"""2""","""5""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Male
1216,"""4""","""1""","""-98""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""3""","""1""","""1""","""4""","""4""","""1""","""1""","""1""",30-49 Female
468,"""2""","""11""","""4""","""3""","""3""","""3""","""2""","""3""","""3""","""3""","""3""","""2""","""2""","""5""","""4""","""2""","""0""","""12""",30-49 Female
1640,"""4""","""1""","""3""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""1""","""0""","""12""",30-49 Male
629,"""2""","""11""","""4""","""3""","""3""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""2""","""1""","""1""","""6""",30-49 Female
2031,"""4""","""35""","""3""","""1""","""2""","""3""","""2""","""3""","""2""","""1""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""8""",30-49 Male
807,"""3""","""-98""","""-98""","""1""","""1""","""1""","""1""","""4""","""1""","""4""","""4""","""4""","""4""","""2""","""2""","""5""","""1""","""1""",18-29 Male
2471,"""2""","""11""","""3""","""1""","""1""","""2""","""2""","""2""","""2""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""1""","""6""",50-64 Female
